Freq	VFDB
0	VFG012564(gi:110642117) (ybtE) yersiniabactin siderophore biosynthetic protein YbtE [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0	VFG012563(gi:26248285) (ybtE) 2,3-dihydroxybenzoate-AMP ligase [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012562(gi:117624165) (ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin siderophore (CVF458)] [Escherichia coli APEC O1]
0	VFG012553(gi:91211200) (irp1) HMWP1 nonribosomal peptide/polyketide synthase [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
0	VFG012548(gi:110642113) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0	VFG012547(gi:26248276) (irp2) Putative peptide synthetase [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012539(gi:26248274) (ybtP) Putative inner membrane ABC-transporter [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012538(gi:117624159) (ybtQ) putative ABC transporter protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli APEC O1]
0	VFG012536(gi:110642110) (ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0	VFG012533(gi:91211195) (ybtX) hypothetical protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
0	VFG012510(gi:110640511) (iroC) putative ATP binding cassette (ABC) transporter [Salmochelin siderophore (CVF456)] [Escherichia coli 536]
0	VFG012506(gi:110640510) (iroD) putative esterase [Salmochelin siderophore (CVF456)] [Escherichia coli 536]
0	VFG012503(gi:91210148) (iroE) IroE protein [Salmochelin siderophore (CVF456)] [Escherichia coli UTI89]
0	VFG012502(gi:110640509) (iroE) IroE protein [Salmochelin siderophore (CVF456)] [Escherichia coli 536]
0	VFG012342(gi:110640505) (sfaH) F1C putative fimbrial adhesin precursor [S fimbriae (CVF427)] [Escherichia coli 536]
0	VFG012338(gi:110640503) (sfaG) F1C minor fimbrial subunit F precursor [S fimbriae (CVF427)] [Escherichia coli 536]
0	VFG012334(gi:110640501) (sfaE) F1C periplasmic chaperone [S fimbriae (CVF427)] [Escherichia coli 536]
0	VFG012330(gi:110640499) (sfaA) S-fimbrial protein subunit precursor [S fimbriae (CVF427)] [Escherichia coli 536]
0	VFG012324(gi:91213965) (fimH) type 1 fimbiral adhesin FimH [type 1 fimbriae (AI002)] [Escherichia coli UTI89]
0	VFG012298(gi:16132138) (fimD) outer membrane usher protein, type 1 fimbrial synthesis [Type I fimbriae (CVF426)] [Escherichia coli str. K-12 substr. MG1655]
0	VFG012290(gi:117626623) (fimI) FimI fimbrial protein [Type I fimbriae (CVF426)] [Escherichia coli APEC O1]
0	VFG012247(gi:91213842) (papH) minor pilin subunit PapH [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0	VFG012223(gi:117625203) (papE) PapE protein [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0	VFG012222(gi:91213837) (papE) minor pilin subunit PapE [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0	VFG012218(gi:117625202) (papF) P pilus minor tip component PapF [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0	VFG006087(gi:116628182) (STER_1443) Membrane protein involved in the export of polysaccharides [Capsule (CVF186)] [Streptococcus thermophilus LMD-9]
0	VFG006070(gi:55821251) (rmlA) glucose-1-phosphate thymidyl transferase [Capsule (CVF186)] [Streptococcus thermophilus LMG 18311]
0	VFG006032(gi:116627989) (STER_1223) dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme [Capsule (CVF186)] [Streptococcus thermophilus LMD-9]
0	VFG005986(gi:55823035) (epsE) exopolysaccharide biosynthesis protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005926(gi:55823030) (epsI) exopolysaccharide biosynthesis protein, sugar transferase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005914(gi:55823029) (epsJ) exopolysaccharide polymerization protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005866(gi:55823026) (epsM) exopolysaccharide biosynthesis protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005556(gi:116627090) (tig/ropA) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor) [Trigger factor (CVF149)] [Streptococcus thermophilus LMD-9]
0	VFG005554(gi:55822121) (tig/ropA) trigger factor [Trigger factor (CVF149)] [Streptococcus thermophilus CNRZ1066]
0	VFG005191(gi:116627754) (fbp54) Fibronectin-binding protein [Fibronectin-binding proteins (CVF113)] [Streptococcus thermophilus LMD-9]
0	VFG005190(gi:55820986) (fbp54) fibronectin-binding protein-like protein A [Fibronectin-binding proteins (CVF113)] [Streptococcus thermophilus LMG 18311]
0	VFG005189(gi:55822907) (fbp54) fibronectin-binding protein-like protein A [Fibronectin-binding proteins (CVF113)] [Streptococcus thermophilus CNRZ1066]
0	VFG003386(gi:51595934) (ybtA) transcriptional regulator YbtA [Yersiniabactin (CVF051)] [Yersinia pseudotuberculosis IP 32953]
0	VFG002743(gi:22126285) (ybtU) thiazolinyl-S-HMWP1 reductase [Yersiniabactin (CVF051)] [Yersinia pestis KIM 10]
0	VFG000939(gb|NP_755501) (iucB) aerobactin siderophore biosynthesis protein IucB [Aerobactin (VF0229)] [Escherichia coli CFT073]
0	VFG000926(gb|NP_752608) (fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
0	VFG000919(gb|NP_756176) (chuW) Putative oxygen independent coproporphyrinogen III oxidase [Chu (VF0227)] [Escherichia coli CFT073]
0	VFG000910(gb|NP_753154) (focI) Putative minor F1C fimbrial subunit precursor [F1C fimbriae (VF0224)] [Escherichia coli CFT073]
0	VFG000888(gb|NP_755460) (papE) P pilus minor subunit PapE [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG000887(gb|NP_755461) (papK) P pilus minor subunit PapK [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG000885(gb|NP_755464) (papD) chaperone protein PapD [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG000884(gb|NP_755465) (papC) usher protein PapC [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG000812(gb|NP_290268) (escN) ATPase EscN [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
0	VFG000744(gb|AAC38396) (espB) EspB [EspB (VF0179)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG000619(gb|NP_709458) (iutA) aerobactin receptor IutA [Aerobactin (VF0123)] [Shigella flexneri 2a str. 301]
0	VFG000618(gb|NP_709457) (iucD) aerobactin synthesis protein IucC, lysine 6-monooxygenase [Aerobactin (VF0123)] [Shigella flexneri 2a str. 301]
0	VFG000615(gb|NP_709454) (iucA) aerobactin synthesis protein IucA [Aerobactin (VF0123)] [Shigella flexneri 2a str. 301]
