Freq	VFDB
0	VFG034503(gi:157158770) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0	VFG036018(gi:260854504) (cah) AidA-I adhesin [Cah, AIDA-I type (CVF745)] [Escherichia c...
0	VFG034688(gi:15834138) (ibeC) hypothetical protein [Invasion of brain endothelial cells...
0	VFG034131(gi:218699457) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin sider...
0	VFG033333(gi:260871041) (fimG) minor component FimG of type 1 fimbriae [Type I fimbriae...
0	VFG005974(gi:55823034) (epsF) exopolysaccharide biosynthesis protein [Capsule (CVF186)]...
0	VFG036030(gi:260845872) (espI) secreted autotransporter serine protease [EspI, SPATE (C...
0	VFG034390(gi:386617797) (ecpR) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0	VFG000887(gb|NP_755461) (papK) P pilus minor subunit PapK [P fimbriae (VF0220)] [Escher...
0	VFG049145 (acrB) hypothetical protein [AcrAB (CVF859)] [Klebsiella pneumoniae subsp. rh...
0	VFG018925(gi:162420704) (ybtX) yersinabactin region putative transporter YbtX [Yersinia...
0	VFG006089(gi:116628183) (STER_1444) dTDP-4-dehydrorhamnose reductase [Capsule (CVF186)]...
0	VFG035891(gi:387605712) (aec7) hypothetical protein [ACE T6SS (CVF736)] [Escherichia co...
0	VFG033322(gi:443615873) (fimF) minor component of type 1 fimbriae [Type I fimbriae (CVF...
0	VFG018201(gi:26246302) (ecpA) Hypothetical protein yagZ precursor [E. coli common pilus...
0	VFG000905(gb|NP_755444) (hlyC) Hemolysin C [Hemolysin (VF0225)] [Escherichia coli CFT073]
0	VFG034754(gb|NP_288154) (espL1) Type III secretion system effector espL1 [LEE encoded T...
0	VFG034695(gi:291285375) (ibeC) hypothetical protein [Invasion of brain endothelial cell...
0	VFG035227(gi:91212196) (UTI89_C3202) hypothetical protein [SCI-I T6SS (CVF734)] [Escher...
0	VFG048379 (KPR_1751) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumo...
0	VFG034550(gi:387505303) (eaeH) hypothetical protein [EaeH (CVF679)] [Escherichia coli O...
0	VFG033145(gi:218559971) (papA) major pilin protein PapA [P fimbriae (CVF425)] [Escheric...
0	VFG048770 (KPN_01347) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG033135(gi:386641965) (papH) minor pilin subunit PapH [P fimbriae (CVF425)] [Escheric...
0	VFG012283(gi:117626622) (fimA) type 1 fimbriae major subunit FimA [Type I fimbriae (CVF...
0	VFG006046(gi:55823162) (rmlC) dTDP-4-keto-L-rhamnose reductase [Capsule (CVF186)] [Stre...
0	VFG035300(gi:260845476) (ECO103_3373) hypothetical protein [SCI-I T6SS (CVF734)] [Esche...
0	VFG012473(gi:110644660) (hlyD) hemolysin D [Alpha-hemolysin (CVF453)] [Escherichia coli...
0	VFG012454(gi:15801137) (cah) putative adhesin [Cah, AIDA-I type (CVF745)] [Escherichia ...
0	VFG020153(gi:6273135) (gspE) - [T2SS (Type II secretion system) (CVF466)] [Shigella boy...
0	VFG012309(gi:110644760) (fimF) FimF protein precursor [Type I fimbriae (CVF426)] [Esche...
0	VFG048275 (KPN2242_19410) outer membrane protein; export and assembly of type 1 fimbria...
0	VFG045842 (ybtT) YbtT protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli O...
0	VFG033361(gi:260871042) (fimH) minor component FimH of type 1 fimbriae [Type I fimbriae...
0	VFG012969(gi:82776330) (iroE) hypothetical protein [Salmochelin (IA016)] [Shigella dyse...
0	VFG012910(gi:82545408) (gspK) putative type II secretion protein [T2SS (Type II secreti...
0	VFG006032(gi:116627989) (STER_1223) dTDP-4-dehydrorhamnose 3,5-epimerase or related enz...
0	VFG034139(gi:386624599) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin sider...
0	VFG043104(gi:15802360) (fliS) flagellar protein FliS [peritrichous flagella (AI140)] [E...
0	VFG042086(gi:15832975) (epaS) surface presentation of antigens protein SpaS [ETT2 (SS01...
0	VFG035932(gi:410484647) (pet) Serine protease pet precursor (Plasmid-encoded toxin pet)...
0	VFG012218(gi:117625202) (papF) P pilus minor tip component PapF [P fimbriae (CVF425)] [...
0	VFG000909(gb|NP_753153) (focA) F1C major fimbrial subunit precursor [F1C fimbriae (VF02...
0	VFG034549(gi:291281198) (eaeH) hypothetical protein [EaeH (CVF679)] [Escherichia coli O...
0	VFG006062(gi:55821249) (rmlB) dTDP-glucose-4,6-dehydratase [Capsule (CVF186)] [Streptoc...
0	VFG000939(gb|NP_755501) (iucB) aerobactin siderophore biosynthesis protein IucB [Aeroba...
0	VFG000367(gb|NP_405476) (ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Ye...
0	VFG048276 (fimD) outer membrane protein; export and assembly of type 1 fimbriae [Type I...
0	VFG045875 (UMNK88_1093) major type 1 subunit fimbrin FimA [E.coli laminin-binding fimbr...
0	VFG033344(gi:218707986) (fimG) minor component of type 1 fimbriae [Type I fimbriae (CVF...
0	VFG033089(gi:218559963) (papG) Fimbrial PapG protein (P pilus class II adhesin) (PapGII...
0	VFG012299(gi:15804892) (fimD) outer membrane protein; export and assembly of type 1 fim...
0	VFG012207(gi:91213834) (papX) putative regulator PapX protein [pyelonephritis-associate...
0	VFG012262(gi:117625211) (papI) fimbrial regulatory protein [P fimbriae (CVF425)] [Esche...
0	VFG033080(gi:386630724) (papX) PapX protein [P fimbriae (CVF425)] [Escherichia coli str...
0	VFG012339(gb|YP_540128) (sfaG) S fimbriae minor subunit SfaG [S fimbriae (VF0222)] [Esc...
0	VFG002749(gi:22126279) (ybtX) hypothetical protein [Yersiniabactin (CVF051)] [Yersinia ...
0	VFG049198 (Kvar_1151) ATP-dependent chaperone ClpB [T6SS-II (CVF861)] [Klebsiella varii...
0	VFG049196 (clpB) protein disaggregation chaperone [T6SS-II (CVF861)] [Klebsiella pneumo...
0	VFG048277(gb|YP_002921140.1) (fimD) outer membrane usher protein  [Type I fimbriae (VF0...
0	VFG034397(gi:386622656) (ecpR) fimbrillin MatA [E. coli common pilus (ECP) (CVF625)] [E...
0	VFG048541 (A79E_2942) outer Membrane Siderophore Receptor IroN [Salmochelin (CVF850)] [...
0	VFG035839(gi:387506669) (aec15) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG035209(gi:218696631) (EC55989_3331) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG012559(gi:26248284) (ybtT) Putative thioesterase [yersiniabactin (IA006)] [Escherich...
0	VFG049174 (KPK_0939) ImcF domain-containing protein [T6SS-II (CVF861)] [Klebsiella pneu...
0	VFG034158(gi:222156716) (ybtT) YbtT protein (EC 312-) [Yersiniabactin siderophore (CVF4...
0	VFG048754 (KPN_01342) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG045958 (ppdD) putative major pilin subunit [Hemorrhagic E.coli pilus (HCP) (CVF825)]...
0	VFG035349(gi:157156697) (EcE24377A_3135) ImpA-related N-terminal domain-containing prot...
0	VFG033403(gi:386638500) (focF) S-fimbrial adhesin protein SfaG [F1C fimbriae (CVF428)] ...
0	VFG048272 (A79E_0816) type 1 fimbriae anchoring protein FimD [Type I fimbriae (CVF847)]...
0	VFG043116(gi:161367586) (fliO) flagellar biosynthesis protein FliO [peritrichous flagel...
0	VFG035708(gi:222155047) (aec22) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG012912(gi:82545409) (gspL) GspL [T2SS (Type II secretion system) (CVF466)] [Shigella...
0	VFG020158(gi:187731137) (gspJ) general secretion pathway protein GspJ [T2SS (Type II se...
0	VFG012992(gi:1023391) (entC) - [Enterobactin synthesis (CVF477)] [Shigella flexneri 2a ...
0	VFG006048(gi:116628171) (STER_1432) Lipopolysaccharide biosynthesis protein [Capsule (C...
0	VFG013024(gi:110804579) (fepC) ATP-binding component of ferric enterobactin transport [...
0	VFG034448(gi:387610824) (ecpB) putative fimbrial protein [E. coli common pilus (ECP) (C...
0	VFG006059(gi:116628173) (STER_1434) ABC-type polysaccharide/polyol phosphate transport ...
0	VFG035824(gi:387605702) (aec16) putative type VI secretion system protein [ACE T6SS (CV...
0	VFG005890(gi:55823027) (epsL) exopolysaccharide polymerization protein [Capsule (CVF186...
0	VFG005388(gi:116627421) (cshA) Uncharacterized conserved phage related protein [Cell su...
0	VFG044330(gb|YP_002920250) (ybtU) yersiniabactin biosynthesis oxidoreductase YbtU [Ybt ...
0	VFG049139 (acrB) acriflavine resistance protein B [AcrAB (CVF859)] [Klebsiella pneumoni...
0	VFG045930 (ycbT) putative fimbrial-like adhesin protein [E.coli laminin-binding fimbria...
0	VFG048585 (A79E_1704) irp3 [Yersiniabactin (CVF851)] [Klebsiella pneumoniae subsp. pneu...
0	VFG035603(gi:157158272) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG012986(gi:24111939) (entE) 2,3-dihydroxybenzoate-AMP ligase [Enterobactin synthesis ...
0	VFG002883(gi:108807289) (ybtX) putative signal transducer [Yersiniabactin (CVF051)] [Ye...
0	VFG012253(gi:117625209) (papA) major fibrial protein [P fimbriae (CVF425)] [Escherichia...
0	VFG035793(gi:260842460) (aec17) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG035745(gi:260842457) (aec19) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG033137(gi:218706497) (papH) minor pilin protein PapH [P fimbriae (CVF425)] [Escheric...
0	VFG012961(gi:82546637) (iucD) lysine:N6-hydroxylase [Aerobactin synthesis (CVF474)] [Sh...
0	VFG012338(gi:110640503) (sfaG) F1C minor fimbrial subunit F precursor [S fimbriae (CVF4...
0	VFG000360(gb|NP_405469) (ybtT) type II thioesterase YbtT [Yersiniabactin (VF0136)] [Yer...
0	VFG035974(gi:15800037) (ehaA) beta-barrel outer membrane protein [EhaA (SS109)] [Escher...
0	VFG034265(gi:291284872) (chuA) outer membrane heme/hemoglobin receptor ChuA [Hemin upta...
0	VFG033902(gi:386606910) (hlyC) hemolysin-activating lysine-acyltransferase HlyC [Alpha-...
0	VFG012962(gi:74313971) (iucD) lysine:N6-hydroxylase [Aerobactin synthesis (CVF474)] [Sh...
0	VFG041049(gi:15799912) (Z0263) hypothetical protein [EHS (SS185)] [Escherichia coli O15...
0	VFG040960(gi:206577210) (pulD) pullulanase secretion envelope protein PulD [pul (SS215)...
0	VFG044327(gb|YP_002920247) (ybtA) yersiniabactin transcriptional regulator YbtA [Ybt (V...
0	VFG033090(gi:386627096) (papG) fimbrial PapG protein [P fimbriae (CVF425)] [Escherichia...
0	VFG012919(gi:74313620) (sigA) serine protease [SigA (CVF467)] [Shigella sonnei Ss046]
0	VFG002048(gb|YP_404601) (gspE) general secretion pathway protein E [T2SS (VF0333)] [Shi...
0	VFG035838(gi:291282560) (aec15) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG033354(gi:215489644) (fimH) minor component of type 1 fimbriae [Type I fimbriae (CVF...
0	VFG049191 (A79E_1186) ClpB protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pne...
0	VFG020302(gi:186895031) (ybtX) major facilitator transporter [Yersiniabactin (CVF051)] ...
0	VFG045926 (O3M_16610) fimbrial-like adhesin protein [E.coli laminin-binding fimbriae (E...
0	VFG035637(gi:110640440) (aec24) lipoprotein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG034417(gi:386617796) (ecpA) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0	VFG049259 (KPN_02251) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae s...
0	VFG033298(gi:215489642) (fimF) minor component of type 1 fimbriae [Type I fimbriae (CVF...
0	VFG005323(gi:55820142) (cbpD) cell wall protein precursor, similar to choline binding p...
0	VFG033315(gi:386622106) (fimF) Minor component of type 1 fimbriae FimF [Type I fimbriae...
0	VFG005902(gi:55823028) (epsK) exopolysaccharide gene claster protein [Capsule (CVF186)]...
0	VFG012247(gi:91213842) (papH) minor pilin subunit PapH [pyelonephritis-associated pilus...
0	VFG048761 (KPN_01343) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae sub...
0	VFG035596(gi:260853429) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG033413(gi:218698021) (tia) surface protein precursor [Tia/Hek (CVF430)] [Escherichia...
0	VFG049192 (clpB) protein disaggregation chaperone [T6SS-II (CVF861)] [Klebsiella pneumo...
0	VFG048543 (KPHS_21440) TonB dependent outer membrane siderophore receptor protein [Salm...
0	VFG045932 (ETEC_1011) fimbrial precursor [E.coli laminin-binding fimbriae (ELF) (CVF824...
0	VFG034445(gi:386617795) (ecpB) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0	VFG033395(gi:386638426) (focA) S fimbrial adhesin major subunit SfaA [F1C fimbriae (CVF...
0	VFG012332(gi:110640500) (sfaD) putative minor F1C fimbrial subunit precursor [S fimbria...
0	VFG035273(gi:218696622) (EC55989_3322) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG012311(gi:117626626) (fimF) FimF protein precursor [Type I fimbriae (CVF426)] [Esche...
0	VFG048753 (KPN2242_09825) ImcF domain-containing protein [T6SS-I (CVF853)] [Klebsiella ...
0	VFG045950 (O3M_20925) major pilin subunit [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Es...
0	VFG013064(gb|YP_405019) (shuA) outer membrane heme/hemoglobin receptor ShuA [Shu (VF025...
0	VFG045771 (papX) regulator protein PapX [P fimbriae (CVF425)] [Escherichia coli O25b:H4...
0	VFG012320(gi:15804895) (fimH) minor fimbrial subunit, D-mannose specific adhesin [Type ...
0	VFG012988(gi:110804584) (entE) 2,3-dihydroxybenzoate-AMP ligase [Enterobactin synthesis...
0	VFG034921(gi:387884949) (espY4) hypothetical protein [EspY4 (CVF710)] [Escherichia coli...
0	VFG033326(gi:215489643) (fimG) minor component of type 1 fimbriae [Type I fimbriae (CVF...
0	VFG033190(gi:260871033) (fimE) tyrosine recombinase/inversion of on/off regulator of fi...
0	VFG005998(gi:55823036) (epsD) exopolysaccharide biosynthesis protein [Capsule (CVF186)]...
0	VFG033144(gi:218706498) (papA) P-fimbriae major subunit [P fimbriae (CVF425)] [Escheric...
0	VFG020161(gi:187734092) (gspM) putative general secretion pathway protein YghD [T2SS (T...
0	VFG013052(gi:24112750) (sitC) Iron transport protein [Ferrous iron transport (CVF479)] ...
0	VFG046093 (ECVR50_0249) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG042654(gi:30524680) (pixD) PixD protein [Pix pilus (AI078)] [Escherichia coli str. X...
0	VFG046033 (hofC) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF8...
0	VFG044066(gi:170650746) (EcSMS35_B0007) colicin-E1 protein [colicin E1 (TX381)] [Escher...
0	VFG034414(gi:387605797) (ecpA) putative fimbrial protein [E. coli common pilus (ECP) (C...
0	VFG034318(gi:215488781) (chuX) ShuX-like protein [Hemin uptake (CVF460)] [Escherichia c...
0	VFG033115(gi:218702826) (papJ) P pilus assembly protein PapJ [P fimbriae (CVF425)] [Esc...
0	VFG035157(gi:260845464) (ECO103_3361) outer membrane lipoprotein [SCI-I T6SS (CVF734)] ...
0	VFG033211(gi:260871034) (fimA) major type 1 subunit fimbrin (pilin) FimA [Type I fimbri...
0	VFG049240 (A79E_1968) VgrG protein [T6SS-III (CVF862)] [Klebsiella pneumoniae subsp. pn...
0	VFG033170(gi:260858480) (fimB) tyrosine recombinase [Type I fimbriae (CVF426)] [Escheri...
0	VFG005986(gi:55823035) (epsE) exopolysaccharide biosynthesis protein [Capsule (CVF186)]...
0	VFG042690(gi:283520634) (mrkC) MrkC [type 3 fimbriae (AI084)] [Citrobacter freundii str...
0	VFG012597(gi:15804044) (chuA) outer membrane heme/hemoglobin receptor [Chu (VF0234)] [E...
0	VFG048514 (KPHS_14370) ferrienterobactin receptor [Ent siderophore (CVF849)] [Klebsiell...
0	VFG035446(gi:410484153) (aec32) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG045962 (ppdD) putative major pilin subunit [Hemorrhagic E.coli pilus (HCP) (CVF825)]...
0	VFG048429(gb|YP_002918378.1) (entE) enterobactin synthase subunit E [Ent (VF0562)] [Kle...
0	VFG034529(gi:386617792) (ecpE) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0	VFG033259(gi:218703015) (fimC) chaperone, periplasmic [Type I fimbriae (CVF426)] [Esche...
0	VFG048580 (A225_2993) iron aquisition yersiniabactin synthesis enzyme (Irp1,polyketide ...
0	VFG048563 (KPHS_34620) MFS superfamily transporter signal transducer [Yersiniabactin (C...
0	VFG033142(gi:386641966) (papA) major pilin subunit PapA [P fimbriae (CVF425)] [Escheric...
0	VFG033178(gi:386627276) (fimB) tyrosine recombinase/inversion of on/off regulator of fi...
0	VFG002876(gi:108807282) (ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin...
0	VFG034687(gi:15804551) (ibeC) hypothetical protein [Invasion of brain endothelial cells...
0	VFG013051(gi:82776738) (sitC) iron transport protein, inner membrane component [Ferrous...
0	VFG042714(gi:15801632) (Z2201) putative fimbrial chaperone protein [F9 fimbriae (AI090)...
0	VFG034612(gi:157155469) (cfaA) hypothetical protein [CFA/I fimbriae (CVF684)] [Escheric...
0	VFG034453(gi:443616323) (ecpB) chaperone [E. coli common pilus (ECP) (CVF625)] [Escheri...
0	VFG033098(gi:386627095) (papF) fimbrial adapter PapF [P fimbriae (CVF425)] [Escherichia...
0	VFG036057(gi:218700239) (hlyE/clyA) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Esche...
0	VFG012976(gi:110804586) (entA) 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [Enterob...
0	VFG035594(gi:260842451) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG035100(gi:222157500) (LF82_426) hypothetical protein [SCI-I T6SS (CVF734)] [Escheric...
0	VFG048616 (N559_3180) putative TonB-dependent receptor [Aerobactin (CVF852)] [Klebsiell...
0	VFG035595(gi:260866366) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0	VFG033125(gi:386627091) (papD) Chaperone protein PapD [P fimbriae (CVF425)] [Escherichi...
0	VFG000885(gb|NP_755464) (papD) chaperone protein PapD [P fimbriae (VF0220)] [Escherichi...
0	VFG035152(gi:387618084) (NRG857_13800) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033095(gi:218706491) (papF) Fimbrial adapter PapF [P fimbriae (CVF425)] [Escherichia...
0	VFG012455(gi:15830650) (cah) AidA-I [Cah, AIDA-I type (CVF745)] [Escherichia coli O157:...
0	VFG012341(gb|YP_540129) (sfaS) S fimbriae minor subunit SfaS [S fimbriae (VF0222)] [Esc...
0	VFG034148(gi:218699456) (ybtT) putative thioesterase YbtT [Yersiniabactin siderophore (...
0	VFG006066(gi:55821250) (rmlC) dTDP-4-keto-L-rhamnose reductase [Capsule (CVF186)] [Stre...
0	VFG049257 (KPHS_32500) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae ...
0	VFG035321(gi:386620403) (ECNA114_2872) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0	VFG033397(gi:386638427) (focI) minor F1C fimbrial subunit SfaD [F1C fimbriae (CVF428)] ...
0	VFG012974(gi:56479682) (entA) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Enterobactin syn...
0	VFG048383 (A79E_0827) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneum...
0	VFG034266(gi:387508904) (chuA) outer membrane heme/hemoglobin receptor ChuA [Hemin upta...
0	VFG048545 (KPN2242_09340) outer membrane receptor FepA [Salmochelin (CVF850)] [Klebsiel...
0	VFG043115(gi:15802381) (fliN) flagellar motor switch protein FliN [peritrichous flagell...
0	VFG033334(gi:260858487) (fimG) minor component FimG of type 1 fimbriae [Type I fimbriae...
0	VFG033242(gi:387615048) (fimI) fimbrial protein involved in type 1 pilus biosynthesis [...
0	VFG033120(gi:218702825) (papD) Chaperone protein PapD [P fimbriae (CVF425)] [Escherichi...
0	VFG048905 (KPN2242_15605) tyrosine autokinase [Capsule (CVF854)] [Klebsiella pneumoniae...
0	VFG048499 (Kvar_3763) amino acid adenylation protein [Ent siderophore (CVF849)] [Klebsi...
0	VFG045773 (fimB') type 1 fimbriae regulatory protein FimB [Type I fimbriae (CVF426)] [E...
0	VFG043626(gb|YP_002921127) (mrkB) fimbrial chaperone protein mrkB precursor [Type 3 fim...
0	VFG034360(gi:387609230) (chuU) putative iron compound ABC transporter permease [Hemin u...
0	VFG002742(gi:22126286) (ybtT) yersiniabactin thioesterase [Yersiniabactin (CVF051)] [Ye...
